"id","date","chronological_band","polity","event","core_sources","source_caveat","actioner_representation","spatial_scope","first_depiction_file"
"ML-1635-005","1635（崇祯八年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","辽饷、剿饷、练饷及地方征解的本年文书显示财政负担，定额、征收与实际流向不得混为一谈。","《崇祯长编》崇祯八年条及《明史·思宗本纪》；《明会典》相关条目；地方志、黄册/契约/河工材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;armed_forces;local_society_and_elites;fiscal_and_commercial_actors","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1635-007","1635（崇祯八年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","地方结社、宗教、出版或士人文集的本年线索提供战乱中的社会观察，幸存者记忆不能概括全国。","《崇祯长编》崇祯八年条及《明史·思宗本纪》；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。","court_and_officials;armed_forces;local_society_and_elites;religious_and_cultural_actors","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1636-001","1636（崇祯九年）","1621-1644_tianqi_chongzhen","明、后金（清）与辽东诸势力","皇太极宣布清朝成立","《崇祯长编》崇祯九年条及《明史·思宗本纪》；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。","court_and_officials;frontier_polities_and_communities","frontier_or_borderland","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1636-002","1636（崇祯九年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","旱灾、蝗灾、疫病、河患与赈济的本年材料连接环境和社会压力，死亡与流离数字须谨慎处理。（材料核查重点：诏令或奏议的形成与发受链）","《崇祯长编》崇祯九年条及《明史·思宗本纪》；《明史·五行志》；受灾府县地方志与奏疏","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1636-003","1636（崇祯九年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","辽东防务、后金（清）军事行动和流动作战集团的本年记录标记多战场互动，军数和胜败须保留分歧。（材料核查重点：诏令或奏议的形成与发受链）","《崇祯长编》崇祯九年条及《明史·思宗本纪》；《明史·兵志》及相关列传；边镇、地方志或对方材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。","court_and_officials;armed_forces;frontier_polities_and_communities;insurgents_and_mobile_groups","frontier_or_borderland","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1636-004","1636（崇祯九年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","朝鲜、辽东和海上关系的本年材料提供外部观察位置，明、后金（清）与地方势力的称谓需具体化。（材料核查重点：诏令或奏议的形成与发受链）","《崇祯长编》崇祯九年条及《明史·思宗本纪》；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。","court_and_officials;frontier_polities_and_communities;maritime_and_foreign_polities;local_society_and_elites","maritime_or_transregional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1636-005","1636（崇祯九年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","辽东防务、后金（清）军事行动和流动作战集团的本年记录标记多战场互动，军数和胜败须保留分歧。（材料核查重点：报称信息的来源、抄传与行政分类）","《崇祯长编》崇祯九年条及《明史·思宗本纪》；《明史·兵志》及相关列传；边镇、地方志或对方材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials;armed_forces;frontier_polities_and_communities;insurgents_and_mobile_groups","frontier_or_borderland","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1636-006","1636（崇祯九年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","朝鲜、辽东和海上关系的本年材料提供外部观察位置，明、后金（清）与地方势力的称谓需具体化。（材料核查重点：报称信息的来源、抄传与行政分类）","《崇祯长编》崇祯九年条及《明史·思宗本纪》；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials;frontier_polities_and_communities;maritime_and_foreign_polities;local_society_and_elites","maritime_or_transregional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1636-007","1636（崇祯九年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","旱灾、蝗灾、疫病、河患与赈济的本年材料连接环境和社会压力，死亡与流离数字须谨慎处理。（材料核查重点：报称信息的来源、抄传与行政分类）","《崇祯长编》崇祯九年条及《明史·思宗本纪》；《明史·五行志》；受灾府县地方志与奏疏","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1637-001","1637（崇祯十年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","天启末至崇祯朝的任免、奏疏和廷议构成本年中枢危机线索；崇祯无实录，必须以多类材料互校。（材料核查重点：诏令或奏议的形成与发受链）","《崇祯长编》崇祯十年条及《明史·思宗本纪》；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1637-002","1637（崇祯十年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","天启末至崇祯朝的任免、奏疏和廷议构成本年中枢危机线索；崇祯无实录，必须以多类材料互校。（材料核查重点：报称信息的来源、抄传与行政分类）","《崇祯长编》崇祯十年条及《明史·思宗本纪》；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials","imperial_or_multi_regional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1637-003","1637（崇祯十年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","朝鲜、辽东和海上关系的本年材料提供外部观察位置，明、后金（清）与地方势力的称谓需具体化。（材料核查重点：诏令或奏议的形成与发受链）","《崇祯长编》崇祯十年条及《明史·思宗本纪》；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。","court_and_officials;frontier_polities_and_communities;maritime_and_foreign_polities;local_society_and_elites","maritime_or_transregional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1637-004","1637（崇祯十年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","地方结社、宗教、出版或士人文集的本年线索提供战乱中的社会观察，幸存者记忆不能概括全国。（材料核查重点：诏令或奏议的形成与发受链）","《崇祯长编》崇祯十年条及《明史·思宗本纪》；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。","court_and_officials;armed_forces;local_society_and_elites;religious_and_cultural_actors","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1637-005","1637（崇祯十年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","朝鲜、辽东和海上关系的本年材料提供外部观察位置，明、后金（清）与地方势力的称谓需具体化。（材料核查重点：报称信息的来源、抄传与行政分类）","《崇祯长编》崇祯十年条及《明史·思宗本纪》；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials;frontier_polities_and_communities;maritime_and_foreign_polities;local_society_and_elites","maritime_or_transregional","chapters/anchor-register/tianqi-chongzhen-register.tex"
"ML-1637-006","1637（崇祯十年）","1621-1644_tianqi_chongzhen","明与各地社会、边疆政权","地方结社、宗教、出版或士人文集的本年线索提供战乱中的社会观察，幸存者记忆不能概括全国。（材料核查重点：报称信息的来源、抄传与行政分类）","《崇祯长编》崇祯十年条及《明史·思宗本纪》；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。","court_and_officials;armed_forces;local_society_and_elites;religious_and_cultural_actors","local_or_provincial","chapters/anchor-register/tianqi-chongzhen-register.tex"
